date,region,customer_segment,revenue,search_index,gdp_growth,inflation_rate,year,month,quarter,is_month_end,season,rev_lag_1,rev_lag_3,gdp_lag_1,infl_lag_1,rev_roll_3,rev_roll_6,trend_roll_6,revenue_norm,search_norm,revenue_winsorized
2019-12-01,West,Corporate,17631.29,58.97,3.86,5.13,2019,12,4,False,Winter,16123.34,22915.46,3.86,5.13,18454.536666666667,19807.576666666664,49.54333333333333,0.19606881001203083,0.7677038626609443,17631.29
2019-12-01,West,Consumer,24917.86,58.97,3.86,5.13,2019,12,4,False,Winter,18741.31,19210.13,3.86,5.13,19829.8,19437.513333333332,51.9,0.47173901529195456,0.7677038626609443,24917.86
2019-12-01,South,Home Office,20844.85,58.97,3.86,5.13,2019,12,4,False,Winter,25476.14,17148.39,3.86,5.13,23743.67333333333,21127.83,54.25666666666666,0.31764627991616284,0.7677038626609443,20844.85
2019-12-01,South,Corporate,19691.87,58.97,3.86,5.13,2019,12,4,False,Winter,21467.14,14661.57,3.86,5.13,20020.503333333334,18578.036666666667,56.61333333333332,0.27402599859262566,0.7677038626609443,19691.87
2019-12-01,South,Consumer,25524.84,58.97,3.86,5.13,2019,12,4,False,Winter,16495.37,17613.53,3.86,5.13,20235.283333333333,19841.323333333334,58.97,0.49470267325459105,0.7677038626609443,25524.84
2019-12-01,North,Home Office,19351.44,58.97,3.86,5.13,2019,12,4,False,Winter,23506.99,18212.78,3.86,5.13,18937.81,18102.88,58.97,0.26114663175974756,0.7677038626609443,19351.44
2019-12-01,North,Corporate,22833.98,58.97,3.86,5.13,2019,12,4,False,Winter,17726.53,18852.64,3.86,5.13,19708.77333333333,19748.016666666666,58.97,0.3929003261173871,0.7677038626609443,22833.98
2019-12-01,North,Consumer,18994.24,58.97,3.86,5.13,2019,12,4,False,Winter,21977.58,18940.3,3.86,5.13,20122.54,19174.84,58.97,0.2476328114950705,0.7677038626609443,18994.24
2019-12-01,East,Home Office,22218.65,58.97,3.86,5.13,2019,12,4,False,Winter,20249.13,17796.79,3.86,5.13,20377.640000000003,19079.553333333333,58.97,0.3696207655813743,0.7677038626609443,22218.65
2019-12-01,East,Corporate,18572.84,58.97,3.86,5.13,2019,12,4,False,Winter,18584.26,16194.31,3.86,5.13,18887.63,18026.969999999998,58.97,0.23169013551652912,0.7677038626609443,18572.84
2019-12-01,East,Consumer,23683.79,58.97,3.86,5.13,2019,12,4,False,Winter,17523.66,17343.21,3.86,5.13,19826.156666666666,19190.95,58.97,0.42505088490553194,0.7677038626609443,23683.79
2020-01-01,West,Corporate,24032.68,52.41,4.14,5.5,2020,1,1,False,Winter,17631.29,21608.98,3.86,5.13,19262.43666666667,19963.9,57.876666666666665,0.4382503159025734,0.5917381974248926,24032.68
2020-01-01,West,Consumer,23880.63,52.41,4.14,5.5,2020,1,1,False,Winter,24917.86,15830.23,4.14,5.5,22513.266666666666,20035.48833333333,56.78333333333333,0.4324978624556413,0.5917381974248926,23880.63
2020-01-01,South,Home Office,24042.46,52.41,4.14,5.5,2020,1,1,False,Winter,20844.85,24910.03,4.14,5.5,23454.483333333334,22026.16,55.69,0.4386203191561807,0.5917381974248926,24042.46
2020-01-01,South,Corporate,24604.85,52.41,4.14,5.5,2020,1,1,False,Winter,19691.87,18902.5,4.14,5.5,21921.286666666663,19409.241666666665,54.596666666666664,0.45989701954434364,0.5917381974248926,24604.85
2020-01-01,South,Consumer,19998.86,52.41,4.14,5.5,2020,1,1,False,Winter,25524.84,18685.64,4.14,5.5,20673.023333333334,19598.673333333332,53.50333333333333,0.2856402418262574,0.5917381974248926,19998.86
2020-01-01,West,Home Office,21514.12,52.41,4.14,5.5,2020,1,1,False,Winter,22111.58,20631.76,4.14,5.5,21265.703333333335,19643.074999999997,52.41,0.34296653324354387,0.5917381974248926,21514.12
2020-01-01,North,Corporate,25254.56,52.41,4.14,5.5,2020,1,1,False,Winter,22833.98,18565.81,4.14,5.5,21938.35666666667,20071.841666666664,52.41,0.48447726636451005,0.5917381974248926,25254.56
2020-01-01,North,Consumer,23949.71,52.41,4.14,5.5,2020,1,1,False,Winter,18994.24,19395.8,4.14,5.5,21640.510000000002,19948.053333333333,52.41,0.43511134146987385,0.5917381974248926,23949.71
2020-01-01,East,Home Office,21599.94,52.41,4.14,5.5,2020,1,1,False,Winter,22218.65,18665.14,4.14,5.5,21355.906666666666,19537.74,52.41,0.34621333071027005,0.5917381974248926,21599.94
2020-01-01,East,Corporate,24166.12,52.41,4.14,5.5,2020,1,1,False,Winter,18572.84,19505.79,4.14,5.5,20441.073333333334,19649.476666666666,52.41,0.44329870385363307,0.5917381974248926,24166.12
2020-01-01,East,Consumer,23926.23,52.41,4.14,5.5,2020,1,1,False,Winter,23683.79,18271.02,4.14,5.5,21711.226666666666,19907.088333333333,52.41,0.43422303100006815,0.5917381974248926,23926.23
2020-01-01,North,Home Office,20207.62,52.41,4.14,5.5,2020,1,1,False,Winter,19351.44,13955.0,4.14,5.5,21022.016666666666,19329.04333333333,52.41,0.29353818448710284,0.5917381974248926,20207.62
2020-02-01,West,Home Office,29290.06,59.78,4.31,5.17,2020,2,1,False,Winter,21514.12,20171.41,4.14,5.5,24305.25333333333,22059.228333333333,53.63833333333332,0.6371508992819366,0.7894313304721031,29290.06
2020-02-01,West,Corporate,26603.23,59.78,4.31,5.17,2020,2,1,False,Winter,24032.68,16123.34,4.31,5.17,22755.733333333334,21485.829999999998,54.86666666666667,0.5355010176981106,0.7894313304721031,26603.23
2020-02-01,West,Consumer,25580.03,59.78,4.31,5.17,2020,2,1,False,Winter,23880.63,18741.31,4.31,5.17,24792.84,21360.031666666666,56.09499999999999,0.4967906568503568,0.7894313304721031,25580.03
2020-02-01,South,Home Office,26515.79,59.78,4.31,5.17,2020,2,1,False,Winter,24042.46,25476.14,4.31,5.17,23801.033333333336,23156.27666666667,57.32333333333333,0.5321929313488851,0.7894313304721031,26515.79
2020-02-01,South,Corporate,22111.37,59.78,4.31,5.17,2020,2,1,False,Winter,24604.85,21467.14,4.31,5.17,22136.03,20239.88333333333,58.551666666666655,0.3655620795847489,0.7894313304721031,22111.37
2020-02-01,South,Consumer,26189.46,59.78,4.31,5.17,2020,2,1,False,Winter,19998.86,16495.37,4.31,5.17,23904.38666666667,20751.28333333333,59.78,0.5198470047896127,0.7894313304721031,26189.46
2020-02-01,North,Home Office,21569.82,59.78,4.31,5.17,2020,2,1,False,Winter,20207.62,23506.99,4.31,5.17,20376.29333333333,19467.274999999998,59.78,0.3450738114875039,0.7894313304721031,21569.82
2020-02-01,North,Corporate,25732.66,59.78,4.31,5.17,2020,2,1,False,Winter,25254.56,17726.53,4.31,5.17,24607.066666666666,21494.36333333333,59.78,0.5025650532305295,0.7894313304721031,25732.66
2020-02-01,North,Consumer,29212.51,59.78,4.31,5.17,2020,2,1,False,Winter,23949.71,21977.58,4.31,5.17,24052.153333333332,22078.35666666667,59.78,0.6342169777771053,0.7894313304721031,29212.51
2020-02-01,East,Home Office,26956.52,59.78,4.31,5.17,2020,2,1,False,Winter,21599.94,20249.13,4.31,5.17,23591.703333333335,21247.695000000003,59.78,0.548866912326632,0.7894313304721031,26956.52
2020-02-01,East,Corporate,22496.37,59.78,4.31,5.17,2020,2,1,False,Winter,24166.12,18584.26,4.31,5.17,21745.11,19919.948333333334,59.78,0.38012764733923016,0.7894313304721031,22496.37
2020-02-01,East,Consumer,27444.57,59.78,4.31,5.17,2020,2,1,False,Winter,23926.23,17523.66,4.31,5.17,25018.196666666667,21365.413333333334,59.78,0.5673311339956568,0.7894313304721031,27444.57
2020-03-01,West,Corporate,24438.36,59.92,4.25,4.99,2020,3,1,False,Spring,26603.23,17631.29,4.31,5.17,25024.756666666668,21739.646666666664,59.803333333333335,0.4535982627250097,0.7931866952789701,24438.36
2020-03-01,West,Consumer,28733.84,59.92,4.25,4.99,2020,3,1,False,Spring,25580.03,24917.86,4.25,4.99,26064.833333333332,22947.316666666666,59.826666666666675,0.6161076263042804,0.7931866952789701,28733.84
2020-03-01,South,Home Office,25952.88,59.92,4.25,4.99,2020,3,1,False,Spring,26515.79,20844.85,4.25,4.99,25503.710000000003,24623.691666666666,59.85,0.5108965579860928,0.7931866952789701,25952.88
2020-03-01,South,Corporate,24907.25,59.92,4.25,4.99,2020,3,1,False,Spring,22111.37,19691.87,4.25,4.99,23874.49,21947.496666666662,59.873333333333335,0.47133761094422716,0.7931866952789701,24907.25
2020-03-01,South,Consumer,23060.47,59.92,4.25,4.99,2020,3,1,False,Spring,26189.46,25524.84,4.25,4.99,23082.930000000004,21659.106666666663,59.896666666666675,0.4014690415478092,0.7931866952789701,23060.47
2020-03-01,West,Home Office,31900.42,59.92,4.25,4.99,2020,3,1,False,Spring,29290.06,22111.58,4.25,4.99,27568.199999999997,24269.891666666666,59.92,0.7359077186159305,0.7931866952789701,31900.42
2020-03-01,North,Corporate,23215.66,59.92,4.25,4.99,2020,3,1,False,Spring,25732.66,22833.98,4.25,4.99,24734.293333333335,22221.533333333336,59.92,0.40734028949538825,0.7931866952789701,23215.66
2020-03-01,North,Consumer,24486.53,59.92,4.25,4.99,2020,3,1,False,Spring,29212.51,18994.24,4.25,4.99,25882.916666666668,23002.728333333333,59.92,0.4554206611632781,0.7931866952789701,24486.53
2020-03-01,East,Home Office,25132.5,59.92,4.25,4.99,2020,3,1,False,Spring,26956.52,22218.65,4.25,4.99,24562.986666666664,22470.313333333335,59.92,0.4798594138966867,0.7931866952789701,25132.5
2020-03-01,East,Corporate,27167.96,59.92,4.25,4.99,2020,3,1,False,Spring,22496.37,18572.84,4.25,4.99,24610.149999999998,21748.89,59.92,0.556866246472106,0.7931866952789701,27167.96
2020-03-01,East,Consumer,25791.73,59.92,4.25,4.99,2020,3,1,False,Spring,27444.57,23683.79,4.25,4.99,25720.843333333334,22773.5,59.92,0.5047998274831456,0.7931866952789701,25791.73
2020-03-01,North,Home Office,22876.21,59.92,4.25,4.99,2020,3,1,False,Spring,21569.82,19351.44,4.25,4.99,21551.216666666664,20244.513333333332,59.92,0.3944979986531579,0.7931866952789701,22876.21
2020-04-01,West,Corporate,23731.79,64.6,4.33,5.3,2020,4,2,False,Summer,24438.36,24032.68,4.25,4.99,24924.460000000003,22093.448333333334,60.70000000000001,0.42686685179440237,0.9187231759656652,23731.79
2020-04-01,West,Consumer,21060.96,64.6,4.33,5.3,2020,4,2,False,Summer,28733.84,23880.63,4.33,5.3,25124.943333333333,23819.105,61.48,0.3258222925068666,0.9187231759656652,21060.96
2020-04-01,South,Home Office,26633.08,64.6,4.33,5.3,2020,4,2,False,Summer,25952.88,24042.46,4.33,5.3,26367.25,24910.86666666667,62.25999999999999,0.536630322107127,0.9187231759656652,26633.08
2020-04-01,South,Corporate,24289.42,64.6,4.33,5.3,2020,4,2,False,Summer,24907.25,24604.85,4.33,5.3,23769.346666666665,22845.316666666666,63.04,0.44796346879941884,0.9187231759656652,24289.42
2020-04-01,South,Consumer,26054.26,64.6,4.33,5.3,2020,4,2,False,Summer,23060.47,19998.86,4.33,5.3,25101.396666666667,22887.210000000003,63.81999999999999,0.514732031385961,0.9187231759656652,26054.26
2020-04-01,West,Home Office,26989.07,64.6,4.33,5.3,2020,4,2,False,Summer,31900.42,21514.12,4.33,5.3,29393.183333333334,25329.443333333333,64.6,0.5500983648731472,0.9187231759656652,26989.07
2020-04-01,North,Corporate,22705.18,64.6,4.33,5.3,2020,4,2,False,Summer,23215.66,25254.56,4.33,5.3,23884.5,22911.428333333333,64.6,0.3880274816322516,0.9187231759656652,22705.18
2020-04-01,North,Consumer,26412.24,64.6,4.33,5.3,2020,4,2,False,Summer,24486.53,23949.71,4.33,5.3,26703.76,24172.135,64.6,0.5282753611125824,0.9187231759656652,26412.24
2020-04-01,East,Home Office,22731.09,64.6,4.33,5.3,2020,4,2,False,Summer,25132.5,21599.94,4.33,5.3,24940.036666666667,23147.971666666665,64.6,0.3890077254258064,0.9187231759656652,22731.09
2020-04-01,East,Corporate,24666.0,64.6,4.33,5.3,2020,4,2,False,Summer,27167.96,24166.12,4.33,5.3,24776.77666666667,22608.925,64.6,0.4622104856954775,0.9187231759656652,24666.0
2020-04-01,East,Consumer,26031.17,64.6,4.33,5.3,2020,4,2,False,Summer,25791.73,23926.23,4.33,5.3,26422.49,24066.858333333334,64.6,0.5138584756471274,0.9187231759656652,26031.17
2020-04-01,North,Home Office,22170.84,64.6,4.33,5.3,2020,4,2,False,Summer,22876.21,20207.62,4.33,5.3,22205.623333333333,21613.819999999996,64.6,0.36781198689477235,0.9187231759656652,22170.84
2020-05-01,West,Home Office,26534.51,67.63,3.9,5.17,2020,5,2,False,Summer,26989.07,29290.06,4.33,5.3,28474.666666666668,26389.959999999995,65.105,0.5329011584355445,1.0,26534.51
2020-05-01,West,Corporate,26607.63,67.63,3.9,5.17,2020,5,2,False,Summer,23731.79,26603.23,3.9,5.17,24925.926666666666,23840.83,65.61,0.5356674813295905,1.0,26607.63
2020-05-01,West,Consumer,25301.96,67.63,3.9,5.17,2020,5,2,False,Summer,21060.96,25580.03,3.9,5.17,25032.25333333333,24912.546666666665,66.115,0.48627053366726947,1.0,25301.96
2020-05-01,South,Home Office,24284.31,67.63,3.9,5.17,2020,5,2,False,Summer,26633.08,26515.79,3.9,5.17,25623.423333333336,24712.228333333333,66.61999999999999,0.4477701439910413,1.0,24284.31
2020-05-01,South,Corporate,21690.36,67.63,3.9,5.17,2020,5,2,False,Summer,24289.42,22111.37,3.9,5.17,23629.01,22882.52,67.125,0.3496341583371797,1.0,21690.36
2020-05-01,South,Consumer,24863.29,67.63,3.9,5.17,2020,5,2,False,Summer,26054.26,26189.46,3.9,5.17,24659.34,24281.86333333333,67.63,0.4696744879351701,1.0,24863.29
2020-05-01,North,Home Office,24332.95,67.63,3.9,5.17,2020,5,2,False,Summer,22170.84,21569.82,3.9,5.17,23126.666666666668,21751.48,67.63,0.4496103237717633,1.0,24332.95
2020-05-01,North,Consumer,24435.23,67.63,3.9,5.17,2020,5,2,False,Summer,26412.24,29212.51,3.9,5.17,25111.333333333332,24581.743333333332,67.63,0.4534798465507979,1.0,24435.23
2020-05-01,East,Home Office,24794.47,67.63,3.9,5.17,2020,5,2,False,Summer,22731.09,26956.52,3.9,5.17,24219.353333333333,23905.528333333332,67.63,0.46707084540825217,1.0,24794.47
2020-05-01,East,Corporate,21042.57,67.63,3.9,5.17,2020,5,2,False,Summer,24666.0,22496.37,3.9,5.17,24292.176666666666,23018.64333333333,67.63,0.3251265501925682,1.0,21042.57
2020-05-01,East,Consumer,24045.52,67.63,3.9,5.17,2020,5,2,False,Summer,26031.17,27444.57,3.9,5.17,25289.47333333333,25153.835000000003,67.63,0.4387360870453463,1.0,24045.52
2020-05-01,North,Corporate,20785.65,67.63,3.9,5.17,2020,5,2,False,Summer,22705.18,25732.66,3.9,5.17,22235.496666666662,23421.281666666666,67.63,0.3154065874198895,1.0,20785.65
2020-06-01,South,Corporate,23837.62,47.35,4.29,5.13,2020,6,2,False,Summer,21690.36,24907.25,3.9,5.17,23272.466666666664,23573.478333333333,64.25,0.4308706804579263,0.4560085836909872,23837.62
2020-06-01,West,Home Office,24447.42,47.35,4.29,5.13,2020,6,2,False,Summer,26534.51,31900.42,4.29,5.13,25990.333333333332,26779.266666666666,60.87,0.4539410264752839,0.4560085836909872,24447.42
2020-06-01,West,Corporate,21761.83,47.35,4.29,5.13,2020,6,2,False,Summer,26607.63,24438.36,4.29,5.13,24033.75,24529.25333333333,57.49,0.35233805736942075,0.4560085836909872,21761.83
2020-06-01,West,Consumer,24178.48,47.35,4.29,5.13,2020,6,2,False,Summer,25301.96,28733.84,4.29,5.13,23513.8,24789.316666666666,54.10999999999999,0.4437663153275172,0.4560085836909872,24178.48
2020-06-01,South,Consumer,23834.46,47.35,4.29,5.13,2020,6,2,False,Summer,24863.29,23060.47,4.29,5.13,24917.336666666666,24000.13333333333,50.73,0.430751129304409,0.4560085836909872,23834.46
2020-06-01,South,Home Office,32181.83,47.35,4.29,5.13,2020,6,2,False,Summer,24284.31,25952.88,4.29,5.13,27699.74,26601.725000000002,47.35,0.7465542028283685,0.4560085836909872,32181.83
2020-06-01,North,Corporate,20205.44,47.35,4.29,5.13,2020,6,2,False,Summer,20785.65,23215.66,4.29,5.13,21232.09,22983.191666666666,47.35,0.2934557093242333,0.4560085836909872,20205.44
2020-06-01,East,Consumer,23977.23,47.35,4.29,5.13,2020,6,2,False,Summer,24045.52,25791.73,4.29,5.13,24684.64,25202.741666666665,47.35,0.4361524958194929,0.4560085836909872,23977.23
2020-06-01,East,Corporate,25388.91,47.35,4.29,5.13,2020,6,2,False,Summer,21042.57,27167.96,4.29,5.13,23699.16,24154.655,47.35,0.4895600820211712,0.4560085836909872,25388.91
2020-06-01,North,Home Office,23837.59,47.35,4.29,5.13,2020,6,2,False,Summer,24332.95,22876.21,4.29,5.13,23447.126666666667,22499.171666666665,47.35,0.43086954547862083,0.4560085836909872,23837.59
2020-06-01,North,Consumer,19105.83,47.35,4.29,5.13,2020,6,2,False,Summer,24435.23,24486.53,4.29,5.13,23317.766666666666,24600.34166666667,47.35,0.251854556185259,0.4560085836909872,19105.83
2020-06-01,East,Home Office,24935.0,47.35,4.29,5.13,2020,6,2,False,Summer,24794.47,25132.5,4.29,5.13,24153.52,24358.25333333333,47.35,0.47238746680185534,0.4560085836909872,24935.0
2020-07-01,South,Corporate,26986.65,42.55,3.83,5.36,2020,7,3,False,Monsoon,23837.62,24289.42,4.29,5.13,24171.543333333335,23970.444999999996,46.550000000000004,0.5500068098758334,0.3272532188841201,26986.65
2020-07-01,East,Consumer,22915.65,42.55,3.83,5.36,2020,7,3,False,Monsoon,23977.23,26031.17,3.83,5.36,23646.133333333335,25034.311666666665,45.75,0.39599011811351315,0.3272532188841201,22915.65
2020-07-01,East,Corporate,17168.21,42.55,3.83,5.36,2020,7,3,False,Monsoon,25388.91,24666.0,3.83,5.36,21199.896666666667,22988.336666666666,44.949999999999996,0.17854926945165364,0.3272532188841201,17168.21
2020-07-01,East,Home Office,20020.17,42.55,3.83,5.36,2020,7,3,False,Monsoon,24935.0,22731.09,3.83,5.36,23249.88,24094.958333333332,44.15,0.28644645545962877,0.3272532188841201,20020.17
2020-07-01,North,Consumer,19267.94,42.55,3.83,5.36,2020,7,3,False,Monsoon,19105.83,26412.24,3.83,5.36,20936.333333333332,23820.046666666665,43.349999999999994,0.2579876060259834,0.3272532188841201,19267.94
2020-07-01,North,Corporate,20607.95,42.55,3.83,5.36,2020,7,3,False,Monsoon,20205.44,22705.18,3.83,5.36,20533.013333333332,22208.756666666668,42.55,0.3086837266667172,0.3272532188841201,20607.95
2020-07-01,North,Home Office,19986.59,42.55,3.83,5.36,2020,7,3,False,Monsoon,23837.59,22170.84,3.83,5.36,22719.043333333335,22462.333333333332,42.55,0.2851760352902899,0.3272532188841201,19986.59
2020-07-01,South,Consumer,21404.69,42.55,3.83,5.36,2020,7,3,False,Monsoon,23834.46,26054.26,3.83,5.36,23367.48,24234.438333333335,42.55,0.33882650706335454,0.3272532188841201,21404.69
2020-07-01,South,Home Office,16531.84,42.55,3.83,5.36,2020,7,3,False,Monsoon,32181.83,26633.08,3.83,5.36,24332.66,25349.955,42.55,0.15447371009601926,0.3272532188841201,16531.84
2020-07-01,West,Consumer,23922.38,42.55,3.83,5.36,2020,7,3,False,Monsoon,24178.48,21060.96,3.83,5.36,24467.606666666663,24796.274999999998,42.55,0.4340773753225234,0.3272532188841201,23922.38
2020-07-01,West,Corporate,21360.7,42.55,3.83,5.36,2020,7,3,False,Monsoon,21761.83,23731.79,3.83,5.36,23243.38666666667,24083.923333333336,42.55,0.3371622490749919,0.3272532188841201,21360.7
2020-07-01,West,Home Office,18505.64,42.55,3.83,5.36,2020,7,3,False,Monsoon,24447.42,26989.07,3.83,5.36,23162.52333333333,26277.853333333333,42.55,0.22914778187211052,0.3272532188841201,18505.64
2020-08-01,West,Consumer,20718.06,46.56,3.96,5.38,2020,8,3,False,Monsoon,23922.38,25301.96,3.83,5.36,22939.640000000003,23985.946666666667,43.218333333333334,0.31284947904449883,0.4348175965665237,20718.06
2020-08-01,West,Corporate,18597.46,46.56,3.96,5.38,2020,8,3,False,Monsoon,21360.7,26607.63,3.96,5.38,20573.33,22749.628333333338,43.88666666666666,0.2326215751999455,0.4348175965665237,18597.46
2020-08-01,South,Corporate,20365.85,46.56,3.96,5.38,2020,8,3,False,Monsoon,26986.65,21690.36,3.96,5.38,23730.039999999997,23679.524999999998,44.555,0.299524443670977,0.4348175965665237,20365.85
2020-08-01,South,Home Office,18622.92,46.56,3.96,5.38,2020,8,3,False,Monsoon,16531.84,24284.31,3.96,5.38,22445.53,24034.476666666666,45.223333333333336,0.23358479430391715,0.4348175965665237,18622.92
2020-08-01,West,Home Office,22383.01,46.56,3.96,5.38,2020,8,3,False,Monsoon,18505.64,26534.51,3.96,5.38,21778.69,25126.67833333333,45.89166666666667,0.37583893887001457,0.4348175965665237,22383.01
2020-08-01,South,Consumer,20793.07,46.56,3.96,5.38,2020,8,3,False,Monsoon,21404.69,24863.29,3.96,5.38,22010.74,23335.039999999997,46.56,0.31568730563479397,0.4348175965665237,20793.07
2020-08-01,East,Corporate,21836.72,46.56,3.96,5.38,2020,8,3,False,Monsoon,17168.21,21042.57,3.96,5.38,21464.61333333333,22878.395,46.56,0.3551713440424937,0.4348175965665237,21836.72
2020-08-01,North,Corporate,21950.92,46.56,3.96,5.38,2020,8,3,False,Monsoon,20607.95,20785.65,3.96,5.38,20921.436666666665,21578.466666666667,46.56,0.3594918319322644,0.4348175965665237,21950.92
2020-08-01,North,Consumer,18463.66,46.56,3.96,5.38,2020,8,3,False,Monsoon,19267.94,24435.23,3.96,5.38,18945.81,22028.571666666667,46.56,0.2275595674972193,0.4348175965665237,18463.66
2020-08-01,East,Home Office,15189.07,46.56,3.96,5.38,2020,8,3,False,Monsoon,20020.17,24794.47,3.96,5.38,20048.08,22133.71666666667,46.56,0.10367317135917554,0.4348175965665237,16168.0511
2020-08-01,East,Consumer,25611.78,46.56,3.96,5.38,2020,8,3,False,Monsoon,22915.65,24045.52,3.96,5.38,24168.22,24728.846666666665,46.56,0.4979918432820575,0.4348175965665237,25611.78
2020-08-01,North,Home Office,18426.01,46.56,3.96,5.38,2020,8,3,False,Monsoon,19986.59,24332.95,3.96,5.38,20750.063333333335,21938.365,46.56,0.22613516846876155,0.4348175965665237,18426.01
2020-09-01,West,Home Office,22294.65,43.41,3.77,5.18,2020,9,3,False,Monsoon,22383.01,24447.42,3.96,5.38,21061.100000000002,23525.716666666664,46.035000000000004,0.37249604648875245,0.3503218884120171,22294.65
2020-09-01,South,Corporate,16999.26,43.41,3.77,5.18,2020,9,3,False,Monsoon,20365.85,23837.62,3.77,5.18,21450.586666666666,22361.52666666667,45.51,0.17215744432926502,0.3503218884120171,16999.26
2020-09-01,West,Corporate,16847.79,43.41,3.77,5.18,2020,9,3,False,Monsoon,18597.46,21761.83,3.77,5.18,18935.316666666666,21484.533333333336,44.98499999999999,0.16642693381557347,0.3503218884120171,16847.79
2020-09-01,West,Consumer,21012.45,43.41,3.77,5.18,2020,9,3,False,Monsoon,20718.06,24178.48,3.77,5.18,21884.296666666665,22699.048333333336,44.46,0.323987030969802,0.3503218884120171,21012.45
2020-09-01,South,Home Office,19163.75,43.41,3.77,5.18,2020,9,3,False,Monsoon,18622.92,32181.83,3.77,5.18,18106.17,22902.955,43.935,0.2540458228978292,0.3503218884120171,19163.75
2020-09-01,South,Consumer,22164.39,43.41,3.77,5.18,2020,9,3,False,Monsoon,20793.07,23834.46,3.77,5.18,21454.05,23185.693333333333,43.41,0.36756796634408034,0.3503218884120171,22164.39
2020-09-01,East,Corporate,18366.68,43.41,3.77,5.18,2020,9,3,False,Monsoon,21836.72,25388.91,3.77,5.18,19123.87,21411.515,43.41,0.22389055772883076,0.3503218884120171,18366.68
2020-09-01,North,Corporate,19713.16,43.41,3.77,5.18,2020,9,3,False,Monsoon,21950.92,20205.44,3.77,5.18,20757.343333333334,20994.716666666667,43.41,0.2748314555731267,0.3503218884120171,19713.16
2020-09-01,North,Consumer,18018.7,43.41,3.77,5.18,2020,9,3,False,Monsoon,18463.66,19105.83,3.77,5.18,18583.433333333334,20950.600000000002,43.41,0.2107255544373908,0.3503218884120171,18018.7
2020-09-01,East,Home Office,24413.64,43.41,3.77,5.18,2020,9,3,False,Monsoon,15189.07,24935.0,3.77,5.18,19874.293333333335,22013.906666666666,43.41,0.4526630397772414,0.3503218884120171,24413.64
2020-09-01,East,Consumer,18812.64,43.41,3.77,5.18,2020,9,3,False,Monsoon,25611.78,23977.23,3.77,5.18,22446.690000000002,23565.664999999997,43.41,0.24076240343217742,0.3503218884120171,18812.64
2020-09-01,North,Home Office,21262.47,43.41,3.77,5.18,2020,9,3,False,Monsoon,18426.01,23837.59,3.77,5.18,19891.69,21669.408333333336,43.41,0.3334459485022057,0.3503218884120171,21262.47
2020-10-01,South,Corporate,23719.2,50.57,3.83,4.35,2020,10,4,False,Autumn,16999.26,26986.65,3.77,5.18,20361.436666666665,22266.49,44.60333333333333,0.42639053881250905,0.5423819742489271,23719.2
2020-10-01,West,Corporate,12448.76,50.57,3.83,4.35,2020,10,4,False,Autumn,16847.79,21360.7,3.83,4.35,15964.67,19604.028333333332,45.79666666666666,0.0,0.5423819742489271,16168.0511
2020-10-01,West,Consumer,20403.11,50.57,3.83,4.35,2020,10,4,False,Autumn,21012.45,23922.38,3.83,4.35,20711.206666666665,22589.406666666666,46.99,0.30093408796846277,0.5423819742489271,20403.11
2020-10-01,South,Home Office,18782.75,50.57,3.83,4.35,2020,10,4,False,Autumn,19163.75,16531.84,3.83,4.35,18856.47333333333,21594.56666666667,48.18333333333334,0.23963158571742044,0.5423819742489271,18782.75
2020-10-01,South,Consumer,19341.34,50.57,3.83,4.35,2020,10,4,False,Autumn,22164.39,21404.69,3.83,4.35,20766.266666666666,22066.873333333333,49.376666666666665,0.26076452206021444,0.5423819742489271,19341.34
2020-10-01,West,Home Office,17990.95,50.57,3.83,4.35,2020,10,4,False,Autumn,22294.65,18505.64,3.83,4.35,20889.536666666667,22026.03,50.57,0.2096756985797626,0.5423819742489271,17990.95
2020-10-01,North,Corporate,23133.09,50.57,3.83,4.35,2020,10,4,False,Autumn,19713.16,20607.95,3.83,4.35,21599.056666666667,21066.035,50.57,0.404216448120096,0.5423819742489271,23133.09
2020-10-01,North,Consumer,25857.31,50.57,3.83,4.35,2020,10,4,False,Autumn,18018.7,19267.94,3.83,4.35,20779.89,20858.111666666668,50.57,0.5072808922450648,0.5423819742489271,25857.31
2020-10-01,East,Home Office,18234.6,50.57,3.83,4.35,2020,10,4,False,Autumn,24413.64,20020.17,3.83,4.35,19279.103333333333,21264.491666666665,50.57,0.2188936221729557,0.5423819742489271,18234.6
2020-10-01,East,Corporate,22488.51,50.57,3.83,4.35,2020,10,4,False,Autumn,18366.68,17168.21,3.83,4.35,20897.303333333333,21048.600000000002,50.57,0.37983028276117764,0.5423819742489271,22488.51
2020-10-01,East,Consumer,21661.47,50.57,3.83,4.35,2020,10,4,False,Autumn,18812.64,22915.65,3.83,4.35,22028.63,22837.381666666668,50.57,0.34854117326594086,0.5423819742489271,21661.47
2020-10-01,North,Home Office,16753.5,50.57,3.83,4.35,2020,10,4,False,Autumn,21262.47,19986.59,3.83,4.35,18813.993333333332,20766.518333333337,50.57,0.16285969385824867,0.5423819742489271,16753.5
2020-11-01,West,Home Office,22955.26,47.92,3.96,4.58,2020,11,4,False,Autumn,17990.95,22383.01,3.83,4.35,21080.286666666667,21429.48833333333,50.12833333333333,0.3974886691232663,0.4712982832618027,22955.26
